setid,"MolaLity of 1-methyl-3-tetradecylimidazolium gluconate, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FqxHj,0,101,298.15,788.663,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
FqxHj,0.0054,101,298.15,789.496,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
FqxHj,0.0078,101,298.15,789.856,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
FqxHj,0.0105,101,298.15,790.265,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
FqxHj,0.0112,101,298.15,790.37,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
FqxHj,0.0121,101,298.15,790.503,Chen et al. (2016b),Density,Liquid,AAGIBL,CO,methanol,ABnODP,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1-methyl-3-tetradecylimidazolium gluconate,,,
