setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
SKdBu,303.15,0,101,939.2,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.1001,101,1009.2,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.2003,101,1063,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.3,101,1106,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.3996,101,1141.9,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.4995,101,1172.1,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.6013,101,1198.4,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.7006,101,1220.6,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.7984,101,1239.5,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,0.8984,101,1256.8,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,303.15,1,101,1272.8,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
SKdBu,313.15,0,101,929.6,Fan et al. (2016a),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
