setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-methylaniline,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uXUFT,293.15,0.3592,0.4831,101,1139.49,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.3809,0.4611,101,1146.38,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.3987,0.4406,101,1152.06,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.4149,0.4213,101,1157.2,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.4282,0.4032,101,1161.48,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.4486,0.3824,101,1167.69,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.4671,0.3635,101,1173.22,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.4852,0.3428,101,1178.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.5078,0.3187,101,1185.08,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.5245,0.3011,101,1189.71,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.5436,0.2817,101,1194.83,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.5628,0.2614,101,1199.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.5811,0.2423,101,1204.3,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6022,0.2232,101,1209.3,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6123,0.2112,101,1211.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6257,0.1945,101,1214.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6444,0.1765,101,1218.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6633,0.1524,101,1222,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6815,0.1331,101,1225.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,293.15,0.6911,0.1042,101,1226,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.1099,0.7884,101,1046.08,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.1248,0.7665,101,1052.32,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.1418,0.7422,101,1059.22,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.1582,0.7191,101,1065.67,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.1802,0.6878,101,1074.01,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.2037,0.6569,101,1082.65,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.2268,0.6263,101,1090.88,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.2451,0.6074,101,1097.27,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.2642,0.5848,101,1103.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.2831,0.5638,101,1110.16,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3012,0.5432,101,1116.18,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3224,0.5217,101,1123.1,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3404,0.5021,101,1128.95,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3592,0.4831,101,1134.96,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3809,0.4611,101,1141.84,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.3987,0.4406,101,1147.52,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.4149,0.4213,101,1152.69,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.4282,0.4032,101,1157,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.4486,0.3824,101,1163.25,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.4671,0.3635,101,1168.84,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.4852,0.3428,101,1174.29,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.5078,0.3187,101,1180.86,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.5245,0.3011,101,1185.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.5436,0.2817,101,1190.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.5628,0.2614,101,1195.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.5811,0.2423,101,1200.4,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6022,0.2232,101,1205.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6123,0.2112,101,1207.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6257,0.1945,101,1210.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6444,0.1765,101,1214.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6633,0.1524,101,1218.3,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6815,0.1331,101,1221.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,298.15,0.6911,0.1042,101,1222.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.1099,0.7884,101,1042.32,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.1248,0.7665,101,1048.54,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.1418,0.7422,101,1055.39,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.1582,0.7191,101,1061.79,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.1802,0.6878,101,1070.05,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.2037,0.6569,101,1078.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.2268,0.6263,101,1086.75,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.2451,0.6074,101,1093.08,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.2642,0.5848,101,1099.57,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.2831,0.5638,101,1105.89,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3012,0.5432,101,1111.88,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3224,0.5217,101,1118.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3404,0.5021,101,1124.65,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3592,0.4831,101,1130.68,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3809,0.4611,101,1137.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.3987,0.4406,101,1143.35,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.4149,0.4213,101,1148.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.4282,0.4032,101,1153,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.4486,0.3824,101,1159.36,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.4671,0.3635,101,1165.06,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
