setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
rruqJ,298.15,658,0.0002587,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,1133.6,0.0002344,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,1507.4,0.0002184,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,1906,0.0002032,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,2482.9,0.0001855,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,3070.2,0.0001701,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,3552.8,0.0001593,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,4054.3,0.0001496,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,298.15,4575.7,0.0001409,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
rruqJ,313.15,587.3,0.0002725,Makino et al. (2014b),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABgjVS,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
