setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
nnZBO,0.006,298.15,100,899.8,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,303.15,100,896.9,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,313.15,100,891.1,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,323.15,100,885.5,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,333.15,100,879.9,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,343.15,100,874.2,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.006,353.15,100,868.6,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,298.15,100,901.8,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,303.15,100,898.1,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,313.15,100,892.2,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,323.15,100,886.2,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,333.15,100,880.2,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,343.15,100,874.3,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
nnZBO,0.026,353.15,100,868.2,Yoo et al. (2013a),Density,Liquid,ACBnAk,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,tetradecyl(trihexyl)phosphonium dicyanamide,AADYJk,O,water,,,
