setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-methylaniline,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
iuyKz,293.15,0.3012,0.5432,101,1119.08,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.3215,0.5212,101,1125.67,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.3372,0.5041,101,1130.82,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.3519,0.4864,101,1135.87,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.3778,0.4604,101,1144.29,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.3923,0.4445,101,1149.22,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.4149,0.4213,101,1156.74,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.4331,0.4026,101,1162.88,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.4518,0.3829,101,1169.18,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.4704,0.3644,101,1175.3,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.4921,0.3392,101,1182.96,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.5078,0.3187,101,1188.78,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.5299,0.2923,101,1196.38,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.5512,0.2732,101,1202.5,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.5723,0.2541,101,1208.4,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.5904,0.2334,101,1213.8,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.6123,0.2112,101,1219.6,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.6351,0.1925,101,1224.8,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.6528,0.1744,101,1229,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.6751,0.1536,101,1233.8,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.6945,0.1328,101,1237.7,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.7108,0.1116,101,1240.8,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,293.15,0.7264,0.1011,101,1243.7,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.1129,0.7823,101,1049.53,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.1304,0.7556,101,1056.64,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.1509,0.7264,101,1064.56,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.1711,0.6987,101,1072,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.1919,0.6709,101,1079.38,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.2123,0.6461,101,1086.34,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.2336,0.6204,101,1093.45,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.2521,0.5984,101,1099.54,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.2712,0.5781,101,1105.66,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.2921,0.5529,101,1112.54,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3012,0.5432,101,1115.46,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3215,0.5212,101,1122.04,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3372,0.5041,101,1127.17,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3519,0.4864,101,1132.21,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3778,0.4604,101,1140.62,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.3923,0.4445,101,1145.54,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.4149,0.4213,101,1153.07,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.4331,0.4026,101,1159.18,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.4518,0.3829,101,1165.54,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.4704,0.3644,101,1171.69,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.4921,0.3392,101,1179.39,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.5078,0.3187,101,1185.24,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.5299,0.2923,101,1192.89,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.5512,0.2732,101,1199.1,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.5723,0.2541,101,1205.1,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.5904,0.2334,101,1210.5,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.6123,0.2112,101,1216.4,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.6351,0.1925,101,1221.8,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.6528,0.1744,101,1226,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.6751,0.1536,101,1230.9,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.6945,0.1328,101,1234.9,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.7108,0.1116,101,1238.1,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,298.15,0.7264,0.1011,101,1241,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.1129,0.7823,101,1045.97,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.1304,0.7556,101,1053.07,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.1509,0.7264,101,1060.96,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.1711,0.6987,101,1068.37,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.1919,0.6709,101,1075.71,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.2123,0.6461,101,1082.64,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.2336,0.6204,101,1089.71,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.2521,0.5984,101,1095.77,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.2712,0.5781,101,1101.87,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.2921,0.5529,101,1108.74,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3012,0.5432,101,1111.65,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3215,0.5212,101,1118.23,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3372,0.5041,101,1123.37,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3519,0.4864,101,1128.42,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3778,0.4604,101,1136.87,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.3923,0.4445,101,1141.83,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.4149,0.4213,101,1149.42,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.4331,0.4026,101,1155.6,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.4518,0.3829,101,1162.02,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.4704,0.3644,101,1168.25,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.4921,0.3392,101,1176.06,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.5078,0.3187,101,1181.99,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
iuyKz,303.15,0.5299,0.2923,101,1189.76,Sharma et al. (2013d),Density,Liquid,AARvIf,Nc1ccccc1,aniline,AAUfXb,Cc1ccccc1N,2-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
