setid,Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lFYqJ,0.6649,101,298.15,1378.58,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
lFYqJ,0.7615,101,298.15,1319.96,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
lFYqJ,0.8669,101,298.15,1263.6,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
lFYqJ,0.9077,101,298.15,1243.67,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
lFYqJ,0.9599,101,298.15,1219.38,Navas et al. (2011),Density,Liquid,AAkGpQ,BrCCBr,"1,2-dibromoethane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
