setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FlLbY,298.15,0,101,814.94,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.096,101,850.91,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.2488,101,901.32,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.4017,101,945.15,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.6432,101,1003.1,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.7234,101,1019.8,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.8431,101,1042.8,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,298.15,0.941,101,1060.1,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,308.15,0,101,807.72,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
FlLbY,308.15,0.096,101,843.94,Domanska and Krolikowska (2010b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
