setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JDkzq,313.15,0.2009,0.1049,101,928.45,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.2012,0.4989,101,933.78,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.2013,0.3998,101,932.26,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.2957,0.4006,101,978.53,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.2981,0.6013,101,982.3,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3005,0.4992,101,981.63,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3008,0.0992,101,976.42,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3008,0.3005,101,979.21,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3024,0.2999,101,978.47,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3937,0.3005,101,1015.06,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3992,0.4996,101,1019.31,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.3998,0.0998,101,1013.27,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.4009,0.4006,101,1017.5,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.403,0.1968,101,1016.08,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.4975,0.104,101,1045.05,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.4981,0.4041,101,1047.82,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.4996,0.3012,101,1047.78,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.5981,0.1042,101,1070.9,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.5992,0.2005,101,1071.18,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.6009,0.2875,101,1072.38,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.6906,0.1121,101,1090.68,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.7203,0.1504,101,1095.1,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,313.15,0.8533,0.092,101,1116.97,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.0993,0.5961,101,861.37,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.0995,0.3004,101,857.61,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.0996,0.5015,101,859.49,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.0999,0.101,101,855.29,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1002,0.4006,101,858.87,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1004,0.6984,101,863.9,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1006,0.7991,101,866.34,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1013,0.2007,101,858.06,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1931,0.2335,101,916.89,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1968,0.3019,101,920.61,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.1977,0.7009,101,926.78,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.2009,0.1049,101,920.6,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.2012,0.4989,101,925.98,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.2013,0.3998,101,924.42,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.2957,0.4006,101,970.97,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.2981,0.6013,101,974.72,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3005,0.4992,101,974.04,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3008,0.0992,101,968.74,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3008,0.3005,101,971.58,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3024,0.2999,101,970.83,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3937,0.3005,101,1007.62,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3992,0.4996,101,1011.91,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.3998,0.0998,101,1005.81,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.4009,0.4006,101,1010.07,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.403,0.1968,101,1008.64,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.4975,0.104,101,1037.95,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.4981,0.4041,101,1040.57,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.4996,0.3012,101,1040.53,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.5981,0.1042,101,1063.79,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.5992,0.2005,101,1064.08,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.6009,0.2875,101,1065.29,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.6906,0.1121,101,1083.67,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.7203,0.1504,101,1088.13,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,323.15,0.8533,0.092,101,1110.13,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.0993,0.5961,101,853.17,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.0995,0.3004,101,849.18,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.0996,0.5015,101,851.22,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.0999,0.101,101,846.62,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1002,0.4006,101,850.54,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1004,0.6984,101,855.75,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1006,0.7991,101,858.23,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1013,0.2007,101,849.64,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1931,0.2335,101,908.87,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1968,0.3019,101,912.63,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.1977,0.7009,101,918.95,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.2009,0.1049,101,912.52,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.2012,0.4989,101,918.29,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.2013,0.3998,101,916.5,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.2957,0.4006,101,963.36,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.2981,0.6013,101,967.14,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3005,0.4992,101,966.42,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3008,0.0992,101,961.04,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3008,0.3005,101,963.91,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3024,0.2999,101,963.14,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3937,0.3005,101,1000.18,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3992,0.4996,101,1004.52,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.3998,0.0998,101,998.37,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.4009,0.4006,101,1002.66,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.403,0.1968,101,1001.21,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.4975,0.104,101,1030.7,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.4981,0.4041,101,1033.35,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.4996,0.3012,101,1033.31,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.5981,0.1042,101,1056.71,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.5992,0.2005,101,1057,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.6009,0.2875,101,1058.21,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
JDkzq,333.15,0.6906,0.1121,101,1076.56,Kermanpour and Sharifi (2014),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate
