setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VSHaQ,285.8,101,9.6e-05,Shiflett and Yokozeki (2006b),Density,Liquid mixture 2,Liquid mixture 1,,3,AAXEhT,FC(F)C(F)(F)F,pentafluoroethane,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
VSHaQ,294.8,101,0.0001001,Shiflett and Yokozeki (2006b),Density,Liquid mixture 2,Liquid mixture 1,,3,AAXEhT,FC(F)C(F)(F)F,pentafluoroethane,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
VSHaQ,313.1,101,0.0001105,Shiflett and Yokozeki (2006b),Density,Liquid mixture 2,Liquid mixture 1,,3,AAXEhT,FC(F)C(F)(F)F,pentafluoroethane,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
