setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RufxJ,0.0023,293.15,100,1355.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,298.15,100,1351.4,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,303.15,100,1347.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,308.15,100,1343.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,313.15,100,1339,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,318.15,100,1334.9,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,323.15,100,1330.9,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,328.15,100,1326.9,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,333.15,100,1322.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,338.15,100,1318.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0023,343.15,100,1314.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,293.15,100,1349.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,298.15,100,1345.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,303.15,100,1341.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,308.15,100,1338,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,313.15,100,1333,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,318.15,100,1329.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,323.15,100,1325.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,328.15,100,1321.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,333.15,100,1317,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,338.15,100,1312.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0055,343.15,100,1308.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,293.15,100,1347.8,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,298.15,100,1343.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,303.15,100,1339.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,308.15,100,1335.9,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,313.15,100,1331.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,318.15,100,1327.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,323.15,100,1323.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,328.15,100,1319.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,333.15,100,1315,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,338.15,100,1310.8,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0065,343.15,100,1306.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,293.15,100,1344.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,298.15,100,1340,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,303.15,100,1336.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,308.15,100,1332.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,313.15,100,1327.8,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,318.15,100,1323.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,323.15,100,1319.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,328.15,100,1315.9,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,333.15,100,1311.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,338.15,100,1307.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0083,343.15,100,1303.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,293.15,100,1343,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,298.15,100,1338.4,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,303.15,100,1334.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,308.15,100,1330.8,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,313.15,100,1326.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,318.15,100,1322.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,323.15,100,1318.2,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,328.15,100,1314.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
