setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
kfcUN,283.15,0.0081,101,1121.2,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,283.15,0.0129,101,1121.5,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,283.15,0.018,101,1121.8,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,283.15,0.0234,101,1122.2,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,283.15,0.0293,101,1122.6,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,288.15,0.0081,101,1118,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,288.15,0.0129,101,1118.3,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,288.15,0.018,101,1118.7,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,288.15,0.0234,101,1119.1,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
kfcUN,288.15,0.0293,101,1119.5,Tong et al. (2012b),Density,Liquid,AADYJk,O,water,AApAci,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-butyl-3-methylimidazolium glycinate,,,
