setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jeqPN,303.15,1,101,1282.5,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0,101,977.5,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.0281,101,1004.8,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.0583,101,1030.3,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.1263,101,1076.1,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.2065,101,1116,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.3025,101,1151.5,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.4196,101,1185,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.5655,101,1217.7,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.7522,101,1250.4,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,0.8668,101,1265.9,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,308.15,1,101,1279.1,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0,101,972.2,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.0281,101,999.4,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.0583,101,1025.1,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.1263,101,1071.5,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.2065,101,1112,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.3025,101,1147.6,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.4196,101,1181,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.5655,101,1214,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.7522,101,1247.1,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,0.8668,101,1262.8,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
jeqPN,313.15,1,101,1275.7,Bhanuprakash et al. (2016),Density,Liquid,AAOMRa,CCC(=O)O,propanoic acid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,,,
