setid,"Temperature, K",Mole fraction of 1-butyl-3-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KupTv,293.15,0.0521,101,855.55,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.0964,101,900.79,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.1964,101,977.43,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.321,101,1041.5,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.3936,101,1068.86,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.4941,101,1098.93,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.59,101,1121.77,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.691,101,1141.6,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.7952,101,1158.8,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.85,101,1166.81,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
KupTv,293.15,0.8992,101,1173.47,Garcia-Mardones et al. (2012b),Density,Liquid,AAIsrh,CCO,ethanol,AAtejH,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,1-butyl-3-methylpyridinium tetrafluoroborate,,,
