setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VETGJ,288.15,0.0503,101,1020.76,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.1092,101,1067.45,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.2006,101,1121.27,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.3032,101,1165.23,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.4013,101,1197.38,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.5017,101,1223.62,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.6054,101,1245.52,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.7024,101,1262.69,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.8019,101,1277.93,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,288.15,0.9094,101,1292.27,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.0503,101,1016.22,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.1092,101,1062.97,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.2006,101,1116.89,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.3032,101,1160.9,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.4013,101,1193.08,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.5017,101,1219.44,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.6054,101,1241.45,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.7024,101,1258.71,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.8019,101,1273.92,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,293.15,0.9094,101,1288.2,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.0503,101,1011.72,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.1092,101,1058.47,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.2006,101,1112.46,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.3032,101,1156.56,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.4013,101,1188.79,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.5017,101,1215.23,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.6054,101,1237.4,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.7024,101,1254.67,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.8019,101,1269.91,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,298.15,0.9094,101,1284.2,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.0503,101,1007.16,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.1092,101,1053.96,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.2006,101,1108.02,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.3032,101,1152.21,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.4013,101,1184.47,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.5017,101,1210.98,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.6054,101,1233.3,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.7024,101,1250.63,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.8019,101,1265.91,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,303.15,0.9094,101,1280.2,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.0503,101,1002.49,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.1092,101,1049.43,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.2006,101,1103.58,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.3032,101,1147.84,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.4013,101,1180.37,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.5017,101,1206.95,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.6054,101,1229.34,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.7024,101,1246.77,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.8019,101,1262.04,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,308.15,0.9094,101,1276.2,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.0503,101,997.703,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.1092,101,1044.81,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.2006,101,1099.15,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.3032,101,1143.59,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.4013,101,1176,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.5017,101,1202.67,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.6054,101,1225.28,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.7024,101,1242.9,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.8019,101,1258.23,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,313.15,0.9094,101,1272.23,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.0503,101,993.086,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.1092,101,1040.18,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.2006,101,1094.74,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.3032,101,1139.13,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.4013,101,1171.68,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.5017,101,1198.47,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.6054,101,1221.29,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.7024,101,1239.06,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.8019,101,1254.4,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
VETGJ,318.15,0.9094,101,1268.47,Pal and Kumar (2012b),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,,,
