setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium nitrate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FgPwP,303.15,0.2418,100,919.1,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.3587,100,964.1,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.4426,100,994.1,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.5532,100,1030.9,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.6538,100,1061.8,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.7414,100,1086.9,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.8519,100,1116.5,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,0.9367,100,1137.5,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,303.15,1,100,1152.3,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0,100,804.2,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.0811,100,843.1,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.1741,100,884.4,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.2418,100,912.4,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.3587,100,957.6,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.4426,100,987.7,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.5532,100,1024.6,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.6538,100,1055.7,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.7414,100,1081,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.8519,100,1110.6,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,0.9367,100,1131.8,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,313.15,1,100,1146.5,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0,100,796.8,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.0811,100,836,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.1741,100,877.6,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.2418,100,905.9,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.3587,100,951.3,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.4426,100,981.6,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.5532,100,1018.8,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.6538,100,1050,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.7414,100,1075.4,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.8519,100,1105.2,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,0.9367,100,1126.5,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
FgPwP,323.15,1,100,1141.2,Almasi and Mirzaei (2020),Density,Liquid,AAmkVH,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-butyl-3-methylimidazolium nitrate,AAThYT,CCCCCCO,hexan-1-ol,,,
