setid,Weight fraction of tetrabutylphosphonium chloride,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RiQzv,0.4286,313.15,101,972.26,Huang et al. (2017),Density,Liquid,ABEkik,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],tetrabutylphosphonium chloride,AADYJk,O,water,,,
