setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cSPBZ,293.15,0,101,782.3,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.1,101,974.06,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.1997,101,1089.47,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.3001,101,1167.16,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.4002,101,1221.32,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.4995,101,1261.6,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.5996,101,1293.5,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.7001,101,1318.5,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.8,101,1339.2,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
cSPBZ,293.15,0.8992,101,1356.8,Huo et al. (2007),Density,Liquid,AAHueB,CC#N,acetonitrile,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
