setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oDxAq,100,293.15,1065.2,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,298.15,1060.9,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,303.15,1056.7,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,308.15,1052.4,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,313.15,1048.2,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,318.15,1044,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,323.15,1039.8,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,328.15,1035.6,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,333.15,1031.5,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,338.15,1027.3,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
oDxAq,100,343.15,1023.1,Chennuri et al. (2017),Density,Liquid,AArQKv,CCCC(=O)[O-].OCC[NH2+]c1ccccc1,N-(2-hydroxyethyl)benzenaminium butyrate,,,,,,
