setid,Mole fraction of 1-methyl-3-octylimidazolium chloride,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ahjlv,0.139,313.15,97.6,950.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,318.15,97.6,946.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,323.15,97.6,942.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,328.15,97.6,938.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,333.15,97.6,935,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,338.15,97.6,931.2,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,343.15,97.6,927.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,348.15,97.6,923.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.139,353.15,97.6,919.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,303.15,97.6,975,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,308.15,97.6,971.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,313.15,97.6,967.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,318.15,97.6,964.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,323.15,97.6,960.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,328.15,97.6,956.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,333.15,97.6,953.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,338.15,97.6,949.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,343.15,97.6,946,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,348.15,97.6,942.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.273,353.15,97.6,938.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,303.15,97.6,981.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,308.15,97.6,978.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,313.15,97.6,975,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,318.15,97.6,971.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,323.15,97.6,968,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,328.15,97.6,964.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,333.15,97.6,961.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,338.15,97.6,957.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,343.15,97.6,954.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,348.15,97.6,950.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.361,353.15,97.6,947.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,303.15,97.6,988.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,308.15,97.6,985.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,313.15,97.6,982,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,318.15,97.6,978.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,323.15,97.6,975.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,328.15,97.6,972.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,333.15,97.6,968.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,338.15,97.6,965.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,343.15,97.6,962.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,348.15,97.6,959,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.468,353.15,97.6,955.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,303.15,97.6,994.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,308.15,97.6,991.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,313.15,97.6,988.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,318.15,97.6,985.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,323.15,97.6,982.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,328.15,97.6,979.2,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,333.15,97.6,976,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,338.15,97.6,973,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,343.15,97.6,969.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,348.15,97.6,966.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.602,353.15,97.6,963.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,303.15,97.6,1001.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,308.15,97.6,998.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,313.15,97.6,995.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,318.15,97.6,992.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,323.15,97.6,989.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,328.15,97.6,986.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,333.15,97.6,983.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,338.15,97.6,980.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,343.15,97.6,977.7,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,348.15,97.6,974.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.786,353.15,97.6,971.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,303.15,97.6,1003.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,308.15,97.6,1000.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,313.15,97.6,997.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,318.15,97.6,994.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,323.15,97.6,992,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,328.15,97.6,989.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,333.15,97.6,986.2,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,338.15,97.6,983.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,343.15,97.6,980.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,348.15,97.6,977.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,0.877,353.15,97.6,974.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,303.15,97.6,1006.2,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,308.15,97.6,1003.3,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,313.15,97.6,1000.5,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,318.15,97.6,997.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,323.15,97.6,994.8,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,328.15,97.6,992,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,333.15,97.6,989.2,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,338.15,97.6,986.4,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,343.15,97.6,983.6,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,348.15,97.6,980.9,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
ahjlv,1,353.15,97.6,978.1,Yang et al. (2017a),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
