setid,"MolaRity of 1-ethyl-3-methylimidazolium methanesulfonate, mol/dm3","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PvQRW,0.05,101,298.15,821.1,Roy and Roy (2014),Density,Liquid,AAniqB,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,AAQxal,CCCCCO,pentan-1-ol,,,
