setid,"Temperature, K","Pressure, kPa",Mole fraction of methyltriphenylphosphonium bromide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pVuhT,298.15,101,0.25,1295.8,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
pVuhT,303.15,101,0.25,1292.4,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
pVuhT,308.15,101,0.25,1288.9,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
pVuhT,313.15,101,0.25,1285.3,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
pVuhT,318.15,101,0.25,1281.7,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
pVuhT,323.15,101,0.25,1278.1,Warrag et al. (2018a),Density,Liquid,ABQkxU,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],methyltriphenylphosphonium bromide,AARkmK,OCC(O)CO,glycerol,,,
