setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uITUj,308.15,0,101,1010.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,308.15,0.00471,101,1011.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,308.15,0.00615,101,1011.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,308.15,0.00747,101,1012,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,308.15,0.00877,101,1012.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,308.15,0.01019,101,1012.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0,101,1007.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0.00471,101,1008.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0.00615,101,1008.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0.00747,101,1008.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0.00877,101,1009.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,313.15,0.01019,101,1009.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0,101,1004.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0.00471,101,1005.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0.00615,101,1005.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0.00747,101,1005.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0.00877,101,1006.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,318.15,0.01019,101,1006.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0,101,1001.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0.00471,101,1002.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0.00615,101,1002.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0.00747,101,1002.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0.00877,101,1003.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,323.15,0.01019,101,1003.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0,101,998.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0.00471,101,999.5,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0.00615,101,999.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0.00747,101,999.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0.00877,101,1000.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,328.15,0.01019,101,1000.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0,101,995.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0.00471,101,996.6,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0.00615,101,996.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0.00747,101,997,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0.00877,101,997.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,333.15,0.01019,101,997.3,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0,101,992.9,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0.00471,101,993.6,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0.00615,101,993.8,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0.00747,101,994,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0.00877,101,994.2,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
uITUj,338.15,0.01019,101,994.4,Ma et al. (2013b),Density,Liquid,AADYJk,O,water,AArbij,CC(=O)[O-].CCCCCCn1cc[n+](C)c1,3-hexyl-1-methylimidazolium acetate,,,
