setid,"Temperature, K","MolaLity of sodium dodecyl sulfate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
OmSax,308.15,0.01,100,994.534,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,308.15,0.011,100,994.567,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,308.15,0.012,100,994.615,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,308.15,0.013,100,994.653,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,308.15,0.014,100,994.685,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,308.15,0.015,100,994.713,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.001,100,992.299,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.002,100,992.35,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.003,100,992.386,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.004,100,992.43,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.005,100,992.475,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.006,100,992.529,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.007,100,992.574,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.008,100,992.614,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.009,100,992.658,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.01,100,992.699,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.011,100,992.731,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.012,100,992.778,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.013,100,992.814,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.014,100,992.847,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,313.15,0.015,100,992.873,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.001,100,990.283,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.002,100,990.327,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.003,100,990.374,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.004,100,990.413,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.005,100,990.459,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.006,100,990.505,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.007,100,990.538,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.008,100,990.588,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.009,100,990.624,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.01,100,990.656,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.011,100,990.692,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.012,100,990.724,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.013,100,990.753,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.014,100,990.786,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
OmSax,318.15,0.015,100,990.798,Kaur and Chauhan (2020),Density,Liquid,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water,,,
