setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TOSHV,298.15,0.9259,101,1081.47,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,298.15,1,101,1097.61,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0,101,769.5,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.1563,101,843.71,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.3025,101,902.92,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.4175,101,943.4,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.5225,101,976.2,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.6252,101,1004.63,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.7202,101,1028.44,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.794,101,1045.53,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.7994,101,1046.83,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.8691,101,1062.23,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,0.9259,101,1074.59,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,308.15,1,101,1090.9,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0,101,761.5,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.1563,101,835.78,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.3025,101,895.08,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.4175,101,935.73,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.5225,101,968.62,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.6252,101,997.3,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.7202,101,1021.3,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.794,101,1038.51,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.7994,101,1039.75,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.8691,101,1055.21,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,0.9259,101,1067.76,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
TOSHV,318.15,1,101,1084.17,Malek et al. (2014a),Density,Liquid,AAYsGl,CCCCCCCCN,1-octanamine,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
