setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RIFhn,298.15,0.7635,101.3,1296.4,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,298.15,0.8284,101.3,1321.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,298.15,0.892,101.3,1345.5,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,298.15,0.9493,101.3,1365.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,298.15,1,101.3,1382.8,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0,101.3,803.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.0521,101.3,853.4,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.1002,101.3,896.3,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.1485,101.3,936.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.1915,101.3,970.5,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.2792,101.3,1033.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.4059,101.3,1114.1,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.4298,101.3,1128,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.5643,101.3,1199.3,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.6703,101.3,1248.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.7635,101.3,1288.2,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.8284,101.3,1313.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.892,101.3,1337.2,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,0.9493,101.3,1357.4,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,308.15,1,101.3,1374.4,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0,101.3,796.1,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.0521,101.3,845.8,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.1002,101.3,888.6,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.1485,101.3,928.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.1915,101.3,962.7,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.2792,101.3,1026,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.4059,101.3,1106.2,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.4298,101.3,1120,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.5643,101.3,1191.3,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.6703,101.3,1240.6,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.7635,101.3,1280,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.8284,101.3,1305.5,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.892,101.3,1329,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,0.9493,101.3,1349.1,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,318.15,1,101.3,1366.1,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0,101.3,788.4,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.0521,101.3,838,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.1002,101.3,880.8,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.1485,101.3,921.1,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.1915,101.3,954.8,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.2792,101.3,1018,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.4059,101.3,1098.2,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.4298,101.3,1112,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.5643,101.3,1183.2,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.6703,101.3,1232.5,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.7635,101.3,1271.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.8284,101.3,1297.3,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.892,101.3,1320.8,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,0.9493,101.3,1340.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
RIFhn,328.15,1,101.3,1357.9,Srinivasa Reddy et al. (2016b),Density,Liquid,AAQxal,CCCCCO,pentan-1-ol,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
