setid,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,Mole fraction of ethanol,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yiMgc,0.0539,0.0421,100,323.15,1041.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,5000,323.15,1043.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,10000,323.15,1046.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,15000,323.15,1048.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,20000,323.15,1050.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,25000,323.15,1053,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0539,0.0421,30000,323.15,1055.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,100,323.15,1000.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,5000,323.15,1003.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,10000,323.15,1005.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,15000,323.15,1008.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,20000,323.15,1010.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,25000,323.15,1013.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0659,0.1942,30000,323.15,1015.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,100,323.15,1062.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,5000,323.15,1064.9,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,10000,323.15,1067.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,15000,323.15,1069.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,20000,323.15,1071.9,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,25000,323.15,1074,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.0739,0.0239,30000,323.15,1076.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,100,323.15,1065.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,5000,323.15,1067.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,10000,323.15,1068.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,15000,323.15,1072.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,20000,323.15,1075.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,25000,323.15,1077.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1141,0.0892,30000,323.15,1080,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,100,323.15,998,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,5000,323.15,1001,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,10000,323.15,1004.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,15000,323.15,1007,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,20000,323.15,1009.9,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,25000,323.15,1012.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1312,0.3867,30000,323.15,1015.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,100,323.15,1093.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,5000,323.15,1096.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,10000,323.15,1098.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,15000,323.15,1101,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,20000,323.15,1103.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,25000,323.15,1105.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.1504,0.0487,30000,323.15,1108.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,100,323.15,993.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,5000,323.15,996.9,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,10000,323.15,1000.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,15000,323.15,1003.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,20000,323.15,1006.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,25000,323.15,1009.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2037,0.6004,30000,323.15,1012.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,100,323.15,1087.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,5000,323.15,1090,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,10000,323.15,1092.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,15000,323.15,1095.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,20000,323.15,1097.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,25000,323.15,1100.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2351,0.1837,30000,323.15,1102.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,100,323.15,989.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,5000,323.15,993,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,10000,323.15,996.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,15000,323.15,1000.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,20000,323.15,1003.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,25000,323.15,1006.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.2533,0.7467,30000,323.15,1009.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,100,323.15,1121.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,5000,323.15,1124.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,10000,323.15,1127,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,15000,323.15,1129.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,20000,323.15,1131.9,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,25000,323.15,1134.4,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.3013,0.0975,30000,323.15,1136.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,100,323.15,1100.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,5000,323.15,1103.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,10000,323.15,1106.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,15000,323.15,1109.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,20000,323.15,1111.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,25000,323.15,1114.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4265,0.3332,30000,323.15,1117.1,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,100,323.15,1134.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,5000,323.15,1137.3,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,10000,323.15,1140,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,15000,323.15,1142.7,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,20000,323.15,1145.2,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.4478,0.1449,25000,323.15,1147.8,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.5617,0.4383,100,323.15,1103.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.5617,0.4383,5000,323.15,1106.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.5617,0.4383,10000,323.15,1109.6,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
yiMgc,0.5617,0.4383,15000,323.15,1112.5,Rilo et al. (2010a),Density,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate
