setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qvdNq,0.0004,283.15,101,1225,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,293.15,101,1217.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,303.15,101,1211.1,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,313.15,101,1204.5,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,323.15,101,1198,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,333.15,101,1191.6,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0004,343.15,101,1185.2,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0999,283.15,101,1223.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0999,293.15,101,1216.7,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
qvdNq,0.0999,303.15,101,1209.9,Bhattacharjee et al. (2012),Density,Liquid,AADYJk,O,water,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
