setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yIXBL,313.31,1430,0.000214,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,313.31,2650,0.000209,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,313.31,4410,0.000192,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,313.31,6390,0.000165,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,313.31,8400,0.000141,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,98.9,0.00028,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,2090,0.000256,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,4140,0.000224,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,5650,0.0002,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,6690,0.000193,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,7800,0.000176,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
yIXBL,333.36,9120,0.000154,Muldoon et al. (2007),Density,Liquid,Gas,,12,AAIYzl,O=C=O,carbon dioxide,ABNEcF,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate
