setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RqQke,298.15,0.1979,101,1224.19,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.2957,101,1287.87,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.395,101,1339.44,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.493,101,1381.19,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.5893,101,1415.41,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.6917,101,1446.29,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.798,101,1473.78,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,298.15,0.9002,101,1497.09,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.0978,101,1134.72,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.1979,101,1219.33,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.2957,101,1282.91,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.395,101,1334.42,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.493,101,1376.09,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.5893,101,1410.27,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.6917,101,1441.15,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.798,101,1468.63,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,303.15,0.9002,101,1491.96,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.0978,101,1130.03,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.1979,101,1214.47,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.2957,101,1277.97,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.395,101,1329.38,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.493,101,1371,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.5893,101,1405.15,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.6917,101,1436.01,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.798,101,1463.48,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,308.15,0.9002,101,1486.83,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.0978,101,1125.31,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.1979,101,1209.6,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.2957,101,1272.99,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.395,101,1324.28,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.493,101,1365.88,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.5893,101,1399.96,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.6917,101,1430.83,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.798,101,1458.28,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,313.15,0.9002,101,1481.67,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.0978,101,1120.61,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.1979,101,1204.73,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.2957,101,1268,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.395,101,1319.23,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.493,101,1360.77,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.5893,101,1394.81,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.6917,101,1425.65,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.798,101,1453.09,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,318.15,0.9002,101,1476.54,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.0978,101,1115.91,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.1979,101,1199.83,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.2957,101,1262.96,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.395,101,1314.12,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.493,101,1355.62,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.5893,101,1389.73,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.6917,101,1420.58,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.798,101,1448.03,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
RqQke,323.15,0.9002,101,1471.41,Yao et al. (2012),Density,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
