setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
kGAOz,298.15,0.0106,100,1166,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,298.15,0.0128,100,1163.9,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,298.15,0.0141,100,1162.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,298.15,0.0151,100,1161.2,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,298.15,0.0192,100,1157.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,303.15,0.0106,100,1162.7,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,303.15,0.0128,100,1160.7,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,303.15,0.0141,100,1159.2,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,303.15,0.0151,100,1158,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,303.15,0.0192,100,1154.1,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,308.15,0.0106,100,1159.5,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,308.15,0.0128,100,1157.6,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,308.15,0.0141,100,1156,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,308.15,0.0151,100,1154.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,308.15,0.0192,100,1150.9,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,313.15,0.0106,100,1156.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,313.15,0.0128,100,1154.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,313.15,0.0141,100,1152.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,313.15,0.0151,100,1151.6,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,313.15,0.0192,100,1147.7,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,318.15,0.0106,100,1153.1,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,318.15,0.0128,100,1151.1,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,318.15,0.0141,100,1149.6,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,318.15,0.0151,100,1148.4,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,318.15,0.0192,100,1144.5,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,323.15,0.0106,100,1150,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,323.15,0.0128,100,1147.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,323.15,0.0141,100,1146.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,323.15,0.0151,100,1145.1,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,323.15,0.0192,100,1141.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,328.15,0.0106,100,1146.6,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,328.15,0.0128,100,1144.6,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,328.15,0.0141,100,1143.1,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,328.15,0.0151,100,1141.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,328.15,0.0192,100,1138,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,333.15,0.0106,100,1143.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,333.15,0.0128,100,1141.3,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,333.15,0.0141,100,1139.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,333.15,0.0151,100,1138.5,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
kGAOz,333.15,0.0192,100,1134.8,Zhao et al. (2023b),Density,Liquid,AAjqbN,CC(=O)[O-].Cn1cc[n+](CCO)c1,1-(2-hydroxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,
