setid,"Temperature, K","Pressure, kPa","MolaRity of lithium trifluorotris(perfluoroethyl)phosphate, mol/dm3",Solvent: Weight fraction of ethylene carbonate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oJxbv,298.15,101,1,0.5,1320,Dougassa et al. (2013),Density,Liquid,AAQwFH,O=C1OCCO1,ethylene carbonate,ABivej,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.[Li+],lithium trifluorotris(perfluoroethyl)phosphate,AAUBWU,CCOC(=O)OC,ethyl methyl carbonate
