setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VSsAr,298.15,0.0533,101,941.54,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.1886,101,1178.5,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.337,101,1311.68,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.4724,101,1384.82,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.652,101,1447.4,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.8245,101,1487.58,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,0.924,101,1505.26,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,298.15,1,101,1516.96,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0,101,771.12,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.0533,101,936.1,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.1886,101,1173.4,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.337,101,1306.48,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.4724,101,1379.62,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.652,101,1442.24,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.8245,101,1482.39,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,0.924,101,1500.2,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,303.13,1,101,1511.85,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0,101,765.68,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.0533,101,930.61,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.1886,101,1168.18,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.337,101,1301.14,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.4724,101,1374.57,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.652,101,1437.1,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.8245,101,1477.35,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,0.924,101,1495.13,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,308.15,1,101,1506.8,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0,101,760.2,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.0533,101,925.26,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.1886,101,1162.68,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.337,101,1296.39,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.4724,101,1369.51,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.652,101,1432.02,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.8245,101,1472.28,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,0.924,101,1490.11,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
VSsAr,313.15,1,101,1501.74,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAHueB,CC#N,acetonitrile,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
