setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XHmsh,298.15,0.1032,101.3,1015.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.2037,101.3,1036.2,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.285,101.3,1048.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.383,101.3,1060.4,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.4978,101.3,1070.5,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.5939,101.3,1077.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.7016,101.3,1084,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.7942,101.3,1088.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,0.9002,101.3,1094.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,298.15,1,101.3,1105,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0,101.3,980.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.1032,101.3,1011.2,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.2037,101.3,1032.5,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.285,101.3,1045.2,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.383,101.3,1056.9,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.4978,101.3,1067.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.5939,101.3,1073.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.7016,101.3,1080.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.7942,101.3,1085.5,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,0.9002,101.3,1091,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,303.15,1,101.3,1101.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0,101.3,976.2,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.1032,101.3,1007.4,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.2037,101.3,1028.9,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.285,101.3,1041.6,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.383,101.3,1053.4,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.4978,101.3,1063.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.5939,101.3,1070.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.7016,101.3,1077.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.7942,101.3,1082.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,0.9002,101.3,1087.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,308.15,1,101.3,1098.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0,101.3,972.2,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.1032,101.3,1003.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.2037,101.3,1025.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.285,101.3,1038,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.383,101.3,1049.9,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.4978,101.3,1060.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.5939,101.3,1067.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.7016,101.3,1074,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.7942,101.3,1079,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,0.9002,101.3,1084.4,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,313.15,1,101.3,1095,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0,101.3,968.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.1032,101.3,1000.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.2037,101.3,1021.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.285,101.3,1034.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.383,101.3,1046.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.4978,101.3,1057,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.5939,101.3,1063.9,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.7016,101.3,1070.6,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.7942,101.3,1075.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,0.9002,101.3,1081.1,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,318.15,1,101.3,1091.5,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0,101.3,964,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.1032,101.3,996.4,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.2037,101.3,1017.6,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.285,101.3,1030.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.383,101.3,1042.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.4978,101.3,1053.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.5939,101.3,1060.7,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.7016,101.3,1067.3,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.7942,101.3,1072.6,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,0.9002,101.3,1077.8,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
XHmsh,323.15,1,101.3,1088,Master and Malek (2020),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
