setid,"MolaLity of (trimethylammonio)acetate, mol/kg","Pressure, kPa","Temperature, K","MolaLity of sodium dodecyl sulfate, mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aeVSd,1,101,298.15,0.01,1016.89,Misra and Kishore (2012),Density,Liquid,AAWbuy,C[N+](C)(C)CC(=O)[O-],(trimethylammonio)acetate,ABDXmt,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],sodium dodecyl sulfate,AADYJk,O,water
