setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BFKQr,298.15,0.2102,101,1103.5,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.3133,101,1126.47,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.4151,101,1145.03,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.5038,101,1158.71,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.6026,101,1171.6,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.6996,101,1182.4,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.8095,101,1192.7,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,298.15,0.9003,101,1200.8,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.0574,101,1053.78,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.1155,101,1073.81,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.2102,101,1099.9,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.3133,101,1122.94,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.4151,101,1141.57,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.5038,101,1155.27,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.6026,101,1168.2,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.6996,101,1179,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.8095,101,1189.4,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,303.15,0.9003,101,1197.5,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.0574,101,1050.08,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.1155,101,1070.14,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.2102,101,1096.3,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.3133,101,1119.41,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.4151,101,1138.1,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.5038,101,1151.85,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.6026,101,1164.8,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.6996,101,1175.7,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.8095,101,1186,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,308.15,0.9003,101,1194.1,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.0574,101,1046.36,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.1155,101,1066.46,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.2102,101,1092.68,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.3133,101,1115.88,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.4151,101,1134.64,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.5038,101,1148.44,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.6026,101,1161.5,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.6996,101,1172.3,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.8095,101,1182.7,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,313.15,0.9003,101,1190.8,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.0574,101,1042.62,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.1155,101,1062.78,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.2102,101,1089.06,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.3133,101,1112.34,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.4151,101,1131.18,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.5038,101,1145.05,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.6026,101,1158.1,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.6996,101,1168.9,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.8095,101,1179.4,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
BFKQr,318.15,0.9003,101,1187.6,Pal et al. (2016),Density,Liquid,AAOgbS,CC(O)CO,"1,2-propanediol",AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
