setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aoBzL,293.15,0,100,976.9,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.116,100,997,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.228,100,1017.7,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.336,100,1038.5,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.44,100,1060.2,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.541,100,1082.5,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.639,100,1105.3,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.733,100,1128.7,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.825,100,1152.5,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,0.914,100,1176.7,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,293.15,1,100,1202.5,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0,100,972.8,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.116,100,993.1,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.228,100,1013.9,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.336,100,1035,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.44,100,1056.8,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.541,100,1079.3,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.639,100,1102.2,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.733,100,1125.7,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
aoBzL,298.15,0.825,100,1149.7,Chen et al. (2018b),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAzLZM,CCCCOP(=O)(OCCCC)OCCCC,tributyl phosphate,,,
