setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QTDcI,298.15,0,101,907.161,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.1127,101,995.475,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.1957,101,1051.5,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.298,101,1111.6,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.3832,101,1155.34,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.4881,101,1202.8,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.6047,101,1248.78,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.6937,101,1279.89,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.8055,101,1314.99,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,0.8532,101,1328.72,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,298.15,1,101,1367.23,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0,101,902.744,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.1127,101,991.085,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.1957,101,1047.13,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.298,101,1107.25,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.3832,101,1151.01,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.4881,101,1198.49,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.6047,101,1244.49,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.6937,101,1275.62,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.8055,101,1310.73,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,0.8532,101,1324.46,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
QTDcI,303.15,1,101,1362.98,Krishna et al. (2016b),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,
