setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ONiWE,298.3,101.325,1173,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,303.4,101.325,1173,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,308,101.325,1167,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,312.9,101.325,1167,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,318,101.325,1158,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,322.8,101.325,1155,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,327.9,101.325,1152,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,333,101.325,1149,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,337.8,101.325,1141,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,343.1,101.325,1138,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,347.8,101.325,1132,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,352.8,101.325,1129,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,357.9,101.325,1126,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
ONiWE,362.8,101.325,1123,Kang et al. (2018),Density,Liquid,ADhBYN,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,,,,,,
