setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uYwOJ,100,263.87,1147.27,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,268.63,1143.58,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,273.63,1139.44,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,278.6,1136.36,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,283.19,1133.24,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,288.51,1129.35,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,293.3,1126.02,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,298.21,1122.73,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,303.11,1119.42,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,308.22,1115.86,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,313.23,1112.13,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,317.78,1108.94,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,322.97,1105.52,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,327.81,1102.47,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,333.04,1098.48,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,338.46,1095.77,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,342.6,1092.48,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,348.77,1089.11,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,353.97,1085.93,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,357.24,1082.94,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
uYwOJ,100,364.28,1078.73,Souckova et al. (2016),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,,,,,,
