setid,"MolaLity of 1-heptyl-3-methylimidazolium tetrafluoroborate, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xuBeM,0.01,288.15,100,999.44,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.01,298.15,100,997.37,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.01,308.15,100,994.34,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.03,288.15,100,1000.15,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.03,298.15,100,998.03,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.03,308.15,100,994.95,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.05,288.15,100,1000.88,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.05,298.15,100,998.7,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
xuBeM,0.05,308.15,100,995.56,Gaba et al. (2022),Density,Liquid,AAzdjR,CCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-heptyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water,,,
