setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NRyYT,100,293.15,1171.9,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,303.15,1165.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,313.15,1158.7,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,323.15,1152.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,333.15,1145.7,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,343.15,1139.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,100,353.15,1132.8,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,293.15,1174.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,303.15,1168.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,313.15,1161.4,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,323.15,1155.2,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,333.15,1148.3,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,343.15,1141.7,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,5000,353.15,1135.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,293.15,1177,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,303.15,1170.7,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,313.15,1164.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,323.15,1157.9,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,333.15,1151,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,343.15,1144.6,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,10000,353.15,1138.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,293.15,1179.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,303.15,1173.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,313.15,1166.6,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,323.15,1160.4,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,333.15,1153.8,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,343.15,1147.4,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,15000,353.15,1141.2,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,293.15,1181.9,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,303.15,1175.6,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,313.15,1169.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,323.15,1163,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,333.15,1156.5,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,343.15,1150.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
NRyYT,20000,353.15,1144.1,Tomida et al. (2017),Density,Liquid,ABAwEw,CCCCCCCCn1cc[n+](C)c1.[Br-],1-methyl-3-octylimidazolium bromide,,,,,,
