setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zmJpj,100,308.15,1079.4,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,313.15,1076.6,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,318.15,1073.7,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,323.15,1070.9,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,328.15,1068.1,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,333.15,1065.2,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,338.15,1062.4,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,343.15,1059.6,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,348.15,1056.9,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,353.15,1054.3,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,358.15,1051.7,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,363.15,1049,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,368.15,1046.4,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
zmJpj,100,373.15,1043.9,Martins et al. (2015a),Density,Metastable liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,,,,,,
