setid,"Temperature, K","MolaLity of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sUnmR,293.15,0.5007,101.3,1009.39,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0,101.3,939.08,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.0295,101.3,943.47,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.08,101.3,951.24,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.1199,101.3,956.84,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.1993,101.3,967.84,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.25,101.3,974.68,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.2999,101.3,981.08,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.3439,101.3,986.66,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.4,101.3,993.37,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.4499,101.3,999.26,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,298.15,0.5007,101.3,1004.65,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0,101.3,934.1,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.0295,101.3,938.49,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.08,101.3,946.27,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.1199,101.3,951.88,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.1993,101.3,962.91,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.25,101.3,969.75,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.2999,101.3,976.16,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.3439,101.3,981.74,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.4,101.3,988.46,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.4499,101.3,994.35,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,303.15,0.5007,101.3,999.76,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0,101.3,929.11,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.0295,101.3,933.5,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.08,101.3,941.29,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.1199,101.3,946.92,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.1993,101.3,957.95,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.25,101.3,964.8,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.2999,101.3,971.22,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.3439,101.3,976.81,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.4,101.3,983.54,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.4499,101.3,989.44,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,308.15,0.5007,101.3,994.85,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0,101.3,924.09,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.0295,101.3,928.49,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.08,101.3,936.29,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.1199,101.3,941.93,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.1993,101.3,952.98,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.25,101.3,959.84,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.2999,101.3,966.27,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.3439,101.3,971.87,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.4,101.3,978.6,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.4499,101.3,984.51,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,313.15,0.5007,101.3,989.95,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0,101.3,919.06,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.0295,101.3,923.47,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.08,101.3,931.29,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.1199,101.3,936.93,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.1993,101.3,948,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.25,101.3,954.86,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.2999,101.3,961.3,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.3439,101.3,966.91,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.4,101.3,973.65,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.4499,101.3,979.57,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,318.15,0.5007,101.3,985.02,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0,101.3,914.01,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.0295,101.3,918.43,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.08,101.3,926.27,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.1199,101.3,931.92,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.1993,101.3,943,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.25,101.3,949.88,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.2999,101.3,956.32,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.3439,101.3,961.93,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
