setid,"Mole fraction of 2-chloro-N,N,N-trimethylethanaminium chloride","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ArkGt,0.333,100,298.15,1227,Cao et al. (2022),Density,Liquid,AAeUnt,C[N+](C)(C)CCCl.[Cl-],"2-chloro-N,N,N-trimethylethanaminium chloride",AARkmK,OCC(O)CO,glycerol,,,
