setid,"Temperature, K",Mole fraction of 1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
viMwp,293.15,1,101,1399.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0,101,983.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.1003,101,1090.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.1997,101,1163.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.2999,101,1218.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.4002,101,1262.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.5006,101,1296.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.6003,101,1323.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.6998,101,1344.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.8004,101,1364.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,0.9002,101,1380.9,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,298.15,1,101,1395.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0,101,979.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.1003,101,1086.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.1997,101,1159,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.2999,101,1213.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.4002,101,1257.9,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.5006,101,1291.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.6003,101,1318.6,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.6998,101,1340.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.8004,101,1359.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,0.9002,101,1376.4,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,303.15,1,101,1390.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0,101,971.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.1003,101,1077.9,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.1997,101,1150.5,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.2999,101,1205.1,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.4002,101,1249,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.5006,101,1282.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.6003,101,1309.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.6998,101,1331.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.8004,101,1350.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,0.9002,101,1367.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,313.15,1,101,1381.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0,101,963.4,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.1003,101,1069.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.1997,101,1142,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.2999,101,1196.5,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.4002,101,1240.3,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.5006,101,1274,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.6003,101,1300.9,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.6998,101,1322.5,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.8004,101,1342,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,0.9002,101,1358.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,323.15,1,101,1372.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0,101,955.6,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.1003,101,1061.5,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.1997,101,1133.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.2999,101,1188,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.4002,101,1231.7,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.5006,101,1265.2,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.6003,101,1291.9,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.6998,101,1313.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,0.8004,101,1333,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
viMwp,333.15,1,101,1363.8,Neale et al. (2017),Density,Liquid,AASFLt,N#CCCCC#N,pentanedinitrile,ABdMNo,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
