setid,Mole fraction of tetrabutylammonium chloride,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ricQT,0.333,100,298.15,905,Cao et al. (2022),Density,Liquid,ABBXWo,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],tetrabutylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,
