setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ipcIn,308.15,0.0625,101,1128.7,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.1156,101,1128.6,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.2085,101,1128.3,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.2545,101,1128.1,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.306,101,1127.8,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.4127,101,1126.7,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.4534,101,1126.1,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.4995,101,1125.2,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.6103,101,1121.7,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.6508,101,1119.7,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.6962,101,1116.7,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.7542,101,1111.3,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.8086,101,1103.6,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.8512,101,1094.8,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.9009,101,1078.8,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,308.15,0.9485,101,1052.5,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,318.15,0.0625,101,1122.8,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,318.15,0.1156,101,1122.6,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,318.15,0.2085,101,1122.2,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,318.15,0.2545,101,1122,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
ipcIn,318.15,0.306,101,1121.6,Sastry and Ravalji (2016),Density,Liquid,AArpEf,CCCCCCCC[n+]1ccccc1.[Cl-],N-octylpyridinium chloride,AADYJk,O,water,,,
