setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yzaKN,303.15,0.756,101,935,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,303.15,0.866,101,887.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.107,101,1048.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.258,101,1032.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.364,101,1019,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.47,101,1002.2,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.556,101,985.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.671,101,957.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.756,101,931.4,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,308.15,0.866,101,884.3,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.107,101,1045.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.258,101,1029.7,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.364,101,1015.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.47,101,998.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.556,101,982.3,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.671,101,954.5,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.756,101,927.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,313.15,0.866,101,880.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.107,101,1042.7,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.258,101,1026.5,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.364,101,1012.4,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.47,101,995.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.556,101,978.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.671,101,951.2,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.756,101,924.4,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,318.15,0.866,101,876.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.107,101,1039.7,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.258,101,1023.5,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.364,101,1009.3,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.47,101,992.3,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.556,101,975.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.671,101,947.7,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.756,101,920.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,323.15,0.866,101,873.1,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.107,101,1033.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.258,101,1017.3,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.364,101,1003,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.47,101,985.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.556,101,969,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.671,101,940.9,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.756,101,913.8,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
yzaKN,328.15,0.866,101,865.6,Mokhtarani et al. (2010),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAxZbI,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1-methyl-3-octylimidazolium nitrate,,,
