setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KCiAu,308.15,0.395,101.3,1076.6,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,0.501,101.3,1091.1,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,0.6034,101.3,1103,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,0.7024,101.3,1112.6,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,0.804,101.3,1121.3,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,0.8984,101.3,1128.9,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,308.15,1,101.3,1137.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0,101.3,972.2,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.1058,101.3,1008.1,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.2201,101.3,1039,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.3079,101.3,1057.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.395,101.3,1073.1,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.501,101.3,1087.7,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.6034,101.3,1099.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.7024,101.3,1109.2,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.804,101.3,1118.1,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,0.8984,101.3,1125.6,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,313.15,1,101.3,1134.9,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0,101.3,968.1,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.1058,101.3,1004.2,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.2201,101.3,1035.3,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.3079,101.3,1054.2,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.395,101.3,1069.5,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.501,101.3,1084.3,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.6034,101.3,1096.4,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.7024,101.3,1105.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.804,101.3,1114.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,0.8984,101.3,1122.4,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,318.15,1,101.3,1131.7,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0,101.3,964,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.1058,101.3,1000.5,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.2201,101.3,1031.5,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.3079,101.3,1050.6,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.395,101.3,1066,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.501,101.3,1080.9,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.6034,101.3,1092.8,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.7024,101.3,1102.5,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.804,101.3,1111.4,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,0.8984,101.3,1119,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
KCiAu,323.15,1,101.3,1127.5,Master and Malek (2020),Density,Liquid,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAUfPO,CNc1ccccc1,N-methylaniline,,,
