setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
hAGWv,288.15,0,100,1019.1,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.0329,100,1019,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.0993,100,1018.7,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.2615,100,1018.3,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.4463,100,1017.6,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.6509,100,1016.8,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.751,100,1016.4,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,0.9,100,1012.1,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,288.15,1,100,999.1,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0,100,1013.5,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.0329,100,1013.4,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.0993,100,1013.1,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.2615,100,1012.5,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.4463,100,1011.8,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.6509,100,1010.7,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
hAGWv,298.15,0.751,100,1010.2,Cumicheo et al. (2015),Density,Liquid,AADYJk,O,water,AAoDPb,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,1-butyl-1-methylpyrrolidinium dicyanamide,,,
