setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium tetrafluoroborate","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LyRZl,293.15,0.219,101,1159.15,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.3157,101,1167.38,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.4167,101,1172.09,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.5153,101,1176.32,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.6157,101,1180.66,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.7042,101,1184.47,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.8028,101,1188.27,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,293.15,0.9065,101,1192.09,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.0698,101,1130.93,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.1114,101,1140.43,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.219,101,1155.3,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.3157,101,1162.95,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.4167,101,1167.85,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.5153,101,1171.8,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.6157,101,1176.73,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.7042,101,1180.56,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.8028,101,1184.59,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,298.15,0.9065,101,1188.59,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.0698,101,1127.3,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.1114,101,1136.79,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.219,101,1151.47,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.3157,101,1158.29,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.4167,101,1162.58,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.5153,101,1166.36,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.6157,101,1171.53,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.7042,101,1176.14,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.8028,101,1180.73,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,303.15,0.9065,101,1185.16,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.0698,101,1123.65,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.1114,101,1133.19,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.219,101,1147.66,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.3157,101,1154.93,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.4167,101,1158.22,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.5153,101,1161.45,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.6157,101,1167.01,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.7042,101,1172.28,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.8028,101,1177.55,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,308.15,0.9065,101,1182.72,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.0698,101,1120,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.1114,101,1129.53,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.219,101,1143.87,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.3157,101,1150.95,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.4167,101,1154.7,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.5153,101,1158.26,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.6157,101,1163.8,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.7042,101,1169.14,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.8028,101,1174.46,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,313.15,0.9065,101,1179.21,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.0698,101,1116.33,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.1114,101,1125.84,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.219,101,1140.07,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.3157,101,1147.06,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.4167,101,1150.9,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.5153,101,1154.9,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.6157,101,1160.61,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.7042,101,1165.8,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.8028,101,1171.11,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
LyRZl,318.15,0.9065,101,1175.65,Pal et al. (2013),Density,Liquid,AALwIY,OCCO,"1,2-ethanediol",AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",,,
