setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dEQPI,298.15,1,100,1297.7,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0,100,1011.4,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.1,100,1062.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.2056,100,1107.2,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.3064,100,1143.4,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.3986,100,1172,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.4904,100,1197,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.5981,100,1222.7,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.6945,100,1242.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.7795,100,1258.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,0.9015,100,1279.1,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,303.15,1,100,1293.7,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0,100,1006.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.1,100,1058,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.2056,100,1102.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.3064,100,1139.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.3986,100,1167.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.4904,100,1193,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.5981,100,1218.6,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.6945,100,1238.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.7795,100,1254.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,0.9015,100,1275.2,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,308.15,1,100,1289.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0,100,1002.5,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.1,100,1053.6,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.2056,100,1098.7,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.3064,100,1135.1,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.3986,100,1163.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.4904,100,1188.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.5981,100,1214.6,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.6945,100,1234.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.7795,100,1250.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,0.9015,100,1271.2,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,313.15,1,100,1285.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0,100,998,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.1,100,1049.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.2056,100,1094.5,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.3064,100,1131,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.3986,100,1159.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.4904,100,1184.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.5981,100,1210.6,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.6945,100,1230.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.7795,100,1246.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,0.9015,100,1267.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,318.15,1,100,1281.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0,100,993.5,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.1,100,1045,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.2056,100,1090.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.3064,100,1126.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.3986,100,1155.7,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.4904,100,1180.8,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.5981,100,1206.6,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.6945,100,1226.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.7795,100,1242.9,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,0.9015,100,1263.3,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
dEQPI,323.15,1,100,1278,Suneetha et al. (2017b),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
