setid,"Temperature, K",Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IqNAh,293.15,0.0507,101,854.988,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.1,101,904.491,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.1971,101,976.866,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.2912,101,1026.69,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.3903,101,1066.1,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.4876,101,1096.19,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.5825,101,1119.75,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.6879,101,1141.24,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.7938,101,1159.02,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.8927,101,1173,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,293.15,0.9284,101,1177.54,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,303.15,0.0507,101,846.802,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
IqNAh,303.15,0.1,101,896.578,Garcia-Mardones et al. (2012a),Density,Liquid,AAIsrh,CCO,ethanol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
