setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tblMG,293.15,0,101.3,1021.7,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.0996,101.3,1047.4,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.1904,101.3,1064.5,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.2853,101.3,1077,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.3789,101.3,1085.1,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.4955,101.3,1091.6,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.5783,101.3,1095.2,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.6966,101.3,1099.5,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.7938,101.3,1102.7,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,293.15,0.8958,101.3,1105.6,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0,101.3,1017.4,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.0996,101.3,1043.9,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.1904,101.3,1061.2,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.2853,101.3,1073.7,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.3789,101.3,1081.7,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.4955,101.3,1088.3,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.5783,101.3,1092,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.6966,101.3,1096.2,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.7938,101.3,1099.3,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
tblMG,298.15,0.8958,101.3,1102.2,Master and Malek (2021a),Density,Liquid,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,AARvIf,Nc1ccccc1,aniline,,,
