setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IjGOX,298.15,0.0671,100,1080.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.1007,100,1136.4,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.1937,100,1256.7,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.3006,100,1354.42,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.3995,100,1421.53,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.5041,100,1476.58,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.5544,100,1498.81,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.6039,100,1518.3,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.699,100,1550.76,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.8104,100,1582.2,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.8588,100,1594.19,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.9093,100,1605.85,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,298.15,0.9408,100,1612.7,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.0178,100,975.2,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.0671,100,1075.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.1007,100,1131.3,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.1937,100,1251.4,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.3006,100,1348.96,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.3995,100,1415.97,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.5041,100,1470.87,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.5544,100,1493.01,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.6039,100,1512.55,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.699,100,1545.23,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.8104,100,1576.69,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.8588,100,1588.6,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.9093,100,1600.18,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,303.15,0.9408,100,1607.01,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.0178,100,970.4,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.0671,100,1070.4,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.1007,100,1126.1,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.1937,100,1246,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.3006,100,1343.48,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.3995,100,1410.4,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.5041,100,1465.14,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.5544,100,1487.2,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.6039,100,1506.69,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.699,100,1539.19,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.8104,100,1570.7,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.8588,100,1582.65,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.9093,100,1594.29,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,308.15,0.9408,100,1601.19,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.0178,100,965.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.0671,100,1065.3,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.1007,100,1120.9,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.1937,100,1240.6,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.3006,100,1337.93,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.3995,100,1404.55,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.5041,100,1459.33,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.5544,100,1481.29,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.6039,100,1500.82,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.699,100,1533.27,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.8104,100,1564.79,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.8588,100,1576.79,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,313.15,0.9093,100,1588.45,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
