setid,Mole fraction of lithium bis((trifluoromethyl)sulfonyl)amide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
nlXhf,0.5,101,223,1743,Nakanishi et al. (2019),Density,Crystal of intercomponent compound 1,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AAXFYs,O=S1(=O)CCCC1,sulfolane,,,
