setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NRaUr,298.15,1,100,1297.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0,100,888.404,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.0991,100,975.6,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.1916,100,1041.4,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.3056,100,1105.2,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.3978,100,1146.77,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.5067,100,1184.55,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.6095,100,1214.63,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.7138,100,1240.6,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.7987,100,1258.7,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,0.8932,100,1276,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,303.15,1,100,1293.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0,100,882.224,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.0991,100,970,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.1916,100,1036.4,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.3056,100,1100.4,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.3978,100,1142.11,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.5067,100,1179.96,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.6095,100,1210.15,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.7138,100,1236.18,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.7987,100,1254.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,0.8932,100,1271.9,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,308.15,1,100,1289.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0,100,875.998,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.0991,100,964.3,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.1916,100,1031.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.3056,100,1095.6,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.3978,100,1137.39,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.5067,100,1175.46,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.6095,100,1205.65,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.7138,100,1232.06,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.7987,100,1250.2,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,0.8932,100,1267.7,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,313.15,1,100,1285.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0,100,869.72,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.0991,100,958.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.1916,100,1026.4,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.3056,100,1090.7,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.3978,100,1132.72,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.5067,100,1170.92,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.6095,100,1201.19,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.7138,100,1227.94,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.7987,100,1246,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,0.8932,100,1263.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,318.15,1,100,1281.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0,100,863.378,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.0991,100,952.7,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.1916,100,1021.3,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.3056,100,1085.9,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.3978,100,1128.06,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.5067,100,1166.37,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.6095,100,1196.68,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.7138,100,1223.83,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.7987,100,1240.6,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,0.8932,100,1259.3,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
NRaUr,323.15,1,100,1277.5,Anwar and Riyazuddeen (2016),Density,Liquid,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,AAQxSq,CCOC(C)=O,ethyl acetate,,,
