setid,"MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RAGNW,0.0751,85.9,298.15,1099.03,Shekaari et al. (2013),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
RAGNW,0.0981,85.9,298.15,1099.68,Shekaari et al. (2013),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
RAGNW,0.1923,85.9,298.15,1103.73,Shekaari et al. (2013),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
