setid,"Temperature, K",Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Oubty,298.15,0.5948,101,1094.4,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,298.15,0.692,101,1120.2,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,298.15,0.739,101,1131.5,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,298.15,0.7851,101,1141.8,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,298.15,0.8916,101,1163.9,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.0548,101,833.2,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.1169,101,875.7,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.2301,101,940.7,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.3406,101,992.1,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.4471,101,1033.5,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.564,101,1071.4,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.6758,101,1102.2,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.7856,101,1128.1,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.8427,101,1140,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
Oubty,318.15,0.887,101,1148.6,Ortega et al. (2008),Density,Liquid,AAONVE,CCCCO,butan-1-ol,AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
