setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FofKf,318.15,0.00841,101,1204.8,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,318.15,0.01002,101,1202,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,318.15,0.01126,101,1200.3,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,318.15,0.01281,101,1197.4,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,318.15,0.01404,101,1195.6,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,323.15,0.00841,101,1202.2,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,323.15,0.01002,101,1199.3,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,323.15,0.01126,101,1197.6,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,323.15,0.01281,101,1194.7,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
FofKf,323.15,0.01404,101,1193,Guan et al. (2010),Density,Liquid,AADYJk,O,water,ABAJVL,CCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,,,
