setid,Mole fraction of tetrabutylphosphonium chloride,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GbtHz,0.5,298,100,972,Wang et al. (2022h),Density,Liquid,ABEkik,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],tetrabutylphosphonium chloride,AAOMRa,CCC(=O)O,propanoic acid,,,
