setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BYPcK,293.15,101.325,1348.68,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,298.15,101.325,1344.13,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,303.15,101.325,1339.61,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,308.15,101.325,1335.11,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,313.15,101.325,1330.63,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,318.15,101.325,1326.16,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,323.15,101.325,1321.7,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,328.15,101.325,1317.26,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,333.15,101.325,1312.83,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,338.15,101.325,1308.41,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
BYPcK,343.15,101.325,1304.01,Zorebski et al. (2017b),Density,Liquid,ABkmdd,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,,,,,
