setid,"MolaLity of 1-hexyl-3-methylimidazolium chloride, mol/kg","Temperature, K","Pressure, kPa","Solvent: MolaLity of erbium trichloride, mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qZEqF,0.001,298.15,100,0.005,998.179,Kumar et al. (2017a),Density,Liquid,AADYJk,O,water,ABAgFQ,[Cl-].[Cl-].[Cl-].[Er+3],erbium trichloride,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride
